startStation,endStation,time,weekday,passengerFlow,trafficCondition,busPlate,arrivalDuration
M112,M127,18:17:07,3,-1,-1,MY9211,95
T431,T335/2,18:17:20,3,-1,1,MY9487,78
M121,M119,18:17:37,3,-1,2,MX7866,210
T335/2,T338,18:18:30,3,-1,-1,MY9487,14
T356/1,T358,18:19:04,3,-1,1,MY9362,120
M127,M125,18:19:21,3,-1,1,MY9211,103
T409,T368,18:19:24,3,-1,1,MY9154,127
T355/2,T360,18:19:52,3,-1,1,MY9282,141
T358,T373/2,18:20:27,3,-1,1,MY9362,49
T360,T376/1,18:20:34,3,-1,3,MY9282,27
T368,T324/2,18:20:34,3,-1,1,MY9154,42
T338,T326/3,18:20:55,3,-1,-1,MY9487,100
M119,M113,18:21:12,3,-1,-1,MX7866,154
M125,M136/2,18:21:26,3,-1,-1,MY9211,51
T355/1,C688/1,18:21:34,3,-1,-1,MY7560,277
T326/3,T332/2,18:22:11,3,-1,1,MY9487,56
M136/2,M139/2,18:22:14,3,-1,1,MY9211,33
T324/2,T327,18:22:14,3,-1,1,MY9154,56
T373/2,T375,18:23:05,3,-1,1,MY9362,109
T373/2,T375,18:23:22,3,-1,3,MY9362,3
T327,T326/2,18:23:28,3,-1,1,MY9154,30
T332/2,T325/2,18:23:51,3,-1,-1,MY9487,72
C688/1,C691,18:24:24,3,-1,-1,MY7560,109
T375,T380,18:24:27,3,-1,2,MY9362,44
T325/2,T339/4,18:24:54,3,-1,-1,MY9487,26
T326/2,T337,18:25:08,3,-1,-1,MY9154,84
M113,M94,18:25:11,3,-1,-1,MX7866,33
T380,T379,18:25:26,3,-1,2,MY9362,17
T376/1,T363/1,18:25:28,3,-1,3,MY9282,245
T337,T334,18:26:09,3,-1,-1,MY9154,30
M139/2,M184,18:26:42,3,-1,1,MY9211,154
M198,M183/2,18:26:56,3,-1,1,MY9491,188
M184,M188,18:27:10,3,-1,1,MY9211,10
C691,C652,18:27:10,3,-1,1,MY7560,122
T379,T359,18:27:20,3,-1,1,MY9362,78
T339/4,T408/1,18:27:30,3,-1,-1,MY9487,142
T363/1,T374,18:27:30,3,-1,1,MY9282,54
M22,M10,18:27:44,3,-1,3,AA7562,210
T334,T430,18:28:19,3,-1,-1,MY9154,68
C652,C655,18:28:30,3,-1,1,MY7560,69
T374,T406,18:28:30,3,-1,2,MY9282,31
T359,T355/1,18:28:36,3,-1,1,MY9362,65
C655,C657,18:29:45,3,-1,-1,MY7560,49
M183/2,M140/1,18:29:48,3,-1,-1,MY9491,53
T408/1,T343,18:30:36,3,-1,-1,MY9487,168
C657,C686,18:30:40,3,-1,1,MY7560,27
M10,M16/1,18:30:47,3,-1,3,AA7562,115
M140/1,M137/2,18:31:04,3,-1,2,MY9491,62
M188,M203/2,18:31:46,3,-1,3,MY9211,203
M203/2,M277,18:32:32,3,-1,-1,MY9211,43
C686,C656,18:32:45,3,-1,1,MY7560,30
M16/1,M109,18:33:13,3,-1,1,AA7562,55
T355/1,C688/1,18:33:13,3,-1,2,MY9362,244
T343,T316,18:33:17,3,-1,1,MY9487,103
M137/2,M132/1,18:33:31,3,-1,2,MY9491,102
C656,C654/3,18:33:55,3,-1,2,MY7560,55
C688/1,C691,18:34:59,3,-1,-1,MY9362,30
T316,T345/5,18:35:20,3,-1,-1,MY9487,115
M132/1,M200,18:35:20,3,-1,3,MY9491,30
C654/3,C653/2,18:35:54,3,-1,2,MY7560,48
T345/5,T344,18:36:35,3,-1,1,MY9487,64
M200,M201,18:36:45,3,-1,-1,MY9491,30
C691,C652,18:37:09,3,-1,1,MY9362,94
T344,T356/1,18:37:43,3,-1,2,MY9487,40
M109,M112,18:37:46,3,-1,1,AA7562,224
C653/2,C692,18:38:13,3,-1,2,MY7560,91
C652,C655,18:38:17,3,-1,1,MY9362,33
M277,M182/1,18:38:23,3,-1,-1,MY9211,338
M201,M121,18:38:47,3,-1,-1,MY9491,57
C655,C657,18:39:28,3,-1,-1,MY9362,47
C692,C689/1,18:39:28,3,-1,1,MY7560,71
M183/2,M140/1,18:39:35,3,-1,-1,MW3430,13
T345/1,T322,18:39:45,3,-1,-1,MY9282,125
M121,M119,18:40:16,3,-1,2,MY9491,44
M112,M127,18:40:19,3,-1,-1,AA7562,40
C657,C686,18:40:23,3,-1,-1,MY9362,23
T356/1,T358,18:41:07,3,-1,2,MY9487,190
M140/1,M137/2,18:41:34,3,-1,1,MW3430,43
T322,T342,18:41:50,3,-1,-1,MY9282,100
C686,C656,18:42:07,3,-1,1,MY9362,30
C689/1,T355/2,18:42:11,3,-1,1,MY7560,131
M119,M113,18:42:21,3,-1,-1,MY9491,111
M127,M125,18:42:24,3,-1,1,AA7562,77
M95/3,M22,18:42:27,3,-1,2,MX7866,148
C656,C654/3,18:43:19,3,-1,2,MY9362,57
T342,T409,18:43:25,3,-1,2,MY9282,44
M137/2,M132/1,18:43:46,3,-1,2,MW3430,92
M113,M94,18:43:59,3,-1,-1,MY9491,47
M125,M136/2,18:44:23,3,-1,1,AA7562,47
M132/1,M200,18:44:34,3,-1,3,MW3430,13
C654/3,C653/2,18:44:57,3,-1,1,MY9362,57
M136/2,M139/2,18:45:07,3,-1,1,AA7562,26
M182/1,T431,18:45:28,3,-1,1,MY9211,304
M22,M10,18:45:35,3,-1,2,MX7866,173
T358,T373/2,18:45:38,3,-1,2,MY9487,231
T355/2,T360,18:45:45,3,-1,1,MY7560,180
M200,M201,18:45:58,3,-1,-1,MW3430,16
T409,T368,18:46:27,3,-1,1,MY9282,160
T431,T335/2,18:47:04,3,-1,1,MY9211,86
T360,T376/1,18:47:31,3,-1,2,MY7560,71
C653/2,C692,18:47:35,3,-1,1,MY9362,109
M201,M121,18:47:39,3,-1,-1,MW3430,48
T368,T324/2,18:47:49,3,-1,1,MY9282,34
M10,M16/1,18:47:56,3,-1,-1,MX7866,99
T335/2,T338,18:48:21,3,-1,-1,MY9211,13
C692,C689/1,18:48:21,3,-1,1,MY9362,24
T373/2,T375,18:48:41,3,-1,3,MY9487,30
M121,M119,18:49:39,3,-1,2,MW3430,103
T324/2,T327,18:49:43,3,-1,1,MY9282,78
T338,T326/3,18:50:00,3,-1,-1,MY9211,71
M139/2,M184,18:50:30,3,-1,1,AA7562,250
T327,T326/2,18:50:47,3,-1,1,MY9282,30
M184,M188,18:50:54,3,-1,1,AA7562,13
M119,M113,18:51:07,3,-1,-1,MW3430,47
T376/1,T363/1,18:51:11,3,-1,3,MY7560,183
C689/1,T355/2,18:51:21,3,-1,1,MY9362,143
M16/1,M109,18:51:28,3,-1,2,MX7866,149
T375,T380,18:51:52,3,-1,1,MY9487,92
T326/3,T332/2,18:52:22,3,-1,2,MY9211,129
M113,M94,18:52:29,3,-1,-1,MW3430,40
M188,M203/2,18:52:39,3,-1,-1,AA7562,91
T380,T379,18:52:49,3,-1,1,MY9487,13
T326/2,T337,18:52:56,3,-1,-1,MY9282,81
T363/1,T374,18:53:03,3,-1,1,MY7560,50
T379,T359,18:53:32,3,-1,-1,MY9487,17
T337,T334,18:53:56,3,-1,-1,MY9282,27
M203/2,M277,18:54:00,3,-1,-1,AA7562,73
T374,T406,18:54:27,3,-1,1,MY7560,57
T355/2,T360,18:54:38,3,-1,1,MY9362,165
T332/2,T325/2,18:54:45,3,-1,2,MY9211,128
T359,T355/1,18:55:22,3,-1,1,MY9487,61
T325/2,T339/4,18:55:26,3,-1,3,MY9211,18
T360,T376/1,18:55:40,3,-1,2,MY9362,24
T334,T430,18:55:47,3,-1,2,MY9282,62
M109,M112,18:56:18,3,-1,1,MX7866,235
M198,M183/2,18:56:22,3,-1,1,MY9154,273
M112,M127,18:56:57,3,-1,-1,MX7866,27
T376/1,T363/1,18:57:22,3,-1,-1,MY9362,91
M183/2,M140/1,18:57:35,3,-1,-1,MY9154,26
M127,M125,18:58:30,3,-1,1,MX7866,54
T339/4,T408/1,18:58:58,3,-1,-1,MY9211,194
T363/1,T374,18:59:13,3,-1,1,MY9362,42
M140/1,M137/2,18:59:13,3,-1,1,MY9154,42
T355/1,C688/1,19:00:39,3,-1,1,MY9487,274
M125,M136/2,19:00:46,3,-1,2,MX7866,96
M137/2,M132/1,19:00:49,3,-1,1,MY9154,89
T406,T345/1,19:00:53,3,-1,-1,MY7560,302
T374,T406,19:01:11,3,-1,1,MY9362,96
M136/2,M139/2,19:01:24,3,-1,1,MX7866,31
C688/1,C691,19:03:20,3,-1,-1,MY9487,108
M132/1,M200,19:03:47,3,-1,3,MY9154,174
T345/1,T322,19:04:44,3,-1,-1,MY7560,206
M139/2,M184,19:05:08,3,-1,1,MX7866,126
C691,C652,19:05:08,3,-1,1,MY9487,57
M200,M201,19:05:22,3,-1,-1,MY9154,27
M184,M188,19:05:56,3,-1,1,MX7866,23
C652,C655,19:06:39,3,-1,1,MY9487,36
M201,M121,19:06:43,3,-1,3,MY9154,36
M22,M10,19:07:00,3,-1,2,MY9278,142
T322,T342,19:07:17,3,-1,-1,MY7560,111
M188,M203/2,19:07:45,3,-1,3,MX7866,95
M182/1,T431,19:07:52,3,-1,1,AA7562,289
C655,C657,19:08:02,3,-1,1,MY9487,45
M121,M119,19:08:12,3,-1,2,MY9154,59
M203/2,M277,19:08:34,3,-1,-1,MX7866,42
C657,C686,19:08:44,3,-1,-1,MY9487,31
M10,M16/1,19:08:51,3,-1,-1,MY9278,76
T431,T335/2,19:09:35,3,-1,1,AA7562,93
T343,T316,19:09:46,3,-1,1,MY9211,139
T342,T409,19:09:53,3,-1,-1,MY7560,111
C686,C656,19:10:07,3,-1,1,MY9487,27
T335/2,T338,19:10:42,3,-1,-1,AA7562,18
T345/1,T322,19:11:01,3,-1,-1,MY9362,133
C656,C654/3,19:11:11,3,-1,1,MY9487,50
M16/1,M109,19:11:24,3,-1,1,MY9278,74
M119,M113,19:11:38,3,-1,-1,MY9154,137
T316,T345/5,19:11:56,3,-1,-1,MY9211,116
T322,T342,19:12:42,3,-1,-1,MY9362,91
C654/3,C653/2,19:12:46,3,-1,1,MY9487,57
T338,T326/3,19:12:57,3,-1,-1,AA7562,109
T345/5,T344,19:13:18,3,-1,1,MY9211,69
T409,T368,19:13:18,3,-1,2,MY7560,167
M277,M182/1,19:13:25,3,-1,1,MX7866,283
T342,T409,19:14:21,3,-1,2,MY9362,62
T368,T324/2,19:14:24,3,-1,1,MY7560,34
T344,T356/1,19:14:38,3,-1,1,MY9211,41
M113,M94,19:15:15,3,-1,-1,MY9154,40
C653/2,C692,19:15:28,3,-1,3,MY9487,98
M109,M112,19:16:12,3,-1,1,MY9278,202
T324/2,T327,19:16:29,3,-1,1,MY7560,80
T326/3,T332/2,19:17:00,3,-1,2,AA7562,102
M112,M127,19:17:04,3,-1,-1,MY9278,45
T327,T326/2,19:17:31,3,-1,1,MY7560,30
T409,T368,19:17:34,3,-1,1,MY9362,166
C692,C689/1,19:18:21,3,-1,1,MY9487,139
M127,M125,19:18:31,3,-1,1,MY9278,40
T368,T324/2,19:18:35,3,-1,1,MY9362,40
T356/1,T358,19:18:55,3,-1,1,MY9211,149
T326/2,T337,19:19:05,3,-1,-1,MY7560,67
M182/1,T431,19:19:08,3,-1,1,MX7866,312
M125,M136/2,19:19:49,3,-1,2,MY9278,13
T358,T373/2,19:20:13,3,-1,2,MY9211,37
T337,T334,19:20:13,3,-1,-1,MY7560,26
T324/2,T327,19:20:19,3,-1,1,MY9362,67
M136/2,M139/2,19:21:00,3,-1,1,MY9278,33
T431,T335/2,19:21:17,3,-1,-1,MX7866,101
C689/1,T355/2,19:21:17,3,-1,-1,MY9487,139
T332/2,T325/2,19:21:31,3,-1,-1,AA7562,250
T327,T326/2,19:21:54,3,-1,1,MY9362,58
T334,T430,19:21:58,3,-1,-1,MY7560,61
T335/2,T338,19:22:04,3,-1,-1,MX7866,26
T373/2,T375,19:22:04,3,-1,-1,MY9211,47
M95/3,M22,19:22:31,3,-1,-1,MY9491,115
T325/2,T339/4,19:22:58,3,-1,-1,AA7562,20
T326/2,T337,19:23:25,3,-1,-1,MY9362,81
T355/2,T360,19:23:39,3,-1,2,MY9487,124
T338,T326/3,19:24:03,3,-1,-1,MX7866,104
T375,T380,19:24:03,3,-1,1,MY9211,37
M139/2,M184,19:24:19,3,-1,1,MY9278,114
T360,T376/1,19:24:33,3,-1,1,MY9487,36
T337,T334,19:24:39,3,-1,-1,MY9362,26
T380,T379,19:24:56,3,-1,1,MY9211,16
T326/3,T332/2,19:25:33,3,-1,2,MX7866,70
T379,T359,19:25:40,3,-1,-1,MY9211,20
M184,M188,19:25:47,3,-1,1,MY9278,70
T334,T430,19:26:21,3,-1,-1,MY9362,67
M22,M10,19:26:34,3,-1,-1,MY9491,236
T339/4,T408/1,19:26:34,3,-1,-1,AA7562,178
M188,M203/2,19:26:48,3,-1,-1,MY9278,40
T359,T355/1,19:26:48,3,-1,1,MY9211,61
T376/1,T363/1,19:27:02,3,-1,-1,MY9487,137
M203/2,M277,19:27:37,3,-1,-1,MY9278,42
T332/2,T325/2,19:28:11,3,-1,3,MX7866,147
T408/1,T343,19:28:24,3,-1,-1,AA7562,76
M10,M16/1,19:28:31,3,-1,2,MY9491,86
T363/1,T374,19:28:48,3,-1,1,MY9487,67
M183/2,M140/1,19:28:51,3,-1,1,MY9282,74
T325/2,T339/4,19:28:58,3,-1,3,MX7866,13
T374,T406,19:29:43,3,-1,1,MY9487,34
M140/1,M137/2,19:29:53,3,-1,1,MY9282,47
M137/2,M132/1,19:30:46,3,-1,1,MY9282,35
M277,M182/1,19:31:00,3,-1,-1,MY9278,193
M16/1,M109,19:31:10,3,-1,1,MY9491,28
T343,T316,19:31:49,3,-1,1,AA7562,136
T355/1,C688/1,19:31:52,3,-1,2,MY9211,270
T339/4,T408/1,19:31:59,3,-1,-1,MX7866,157
M132/1,M200,19:32:02,3,-1,3,MY9282,33
C688/1,C691,19:33:13,3,-1,-1,MY9211,30
M200,M201,19:33:13,3,-1,-1,MY9282,60
T316,T345/5,19:33:58,3,-1,-1,AA7562,115
M109,M112,19:34:35,3,-1,1,MY9491,142
T408/1,T343,19:34:38,3,-1,-1,MX7866,132
M201,M121,19:34:45,3,-1,3,MY9282,43
T345/5,T344,19:35:42,3,-1,1,AA7562,70
M112,M127,19:36:09,3,-1,-1,MY9491,26
C691,C652,19:36:09,3,-1,1,MY9211,100
T406,T345/1,19:36:26,3,-1,-1,MY9487,335
T343,T316,19:36:33,3,-1,1,MX7866,101
T344,T356/1,19:36:46,3,-1,1,AA7562,37
M182/1,T431,19:36:56,3,-1,1,MY9278,324
M127,M125,19:37:27,3,-1,1,MY9491,37
C652,C655,19:37:30,3,-1,1,MY9211,30
T431,T335/2,19:38:23,3,-1,1,MY9278,76
C655,C657,19:38:26,3,-1,-1,MY9211,48
T345/1,T322,19:38:43,3,-1,-1,MY9487,100
T316,T345/5,19:38:47,3,-1,-1,MX7866,124
T335/2,T338,19:39:07,3,-1,-1,MY9278,17
C657,C686,19:39:07,3,-1,-1,MY9211,23
T356/1,T358,19:39:31,3,-1,2,AA7562,107
M125,M136/2,19:39:58,3,-1,1,MY9491,147
T345/5,T344,19:40:22,3,-1,1,MX7866,68
T338,T326/3,19:40:39,3,-1,-1,MY9278,65
T358,T373/2,19:40:51,3,-1,2,AA7562,41
T322,T342,19:40:51,3,-1,-1,MY9487,100
C686,C656,19:40:54,3,-1,1,MY9211,34
T344,T356/1,19:41:08,3,-1,1,MX7866,35
M136/2,M139/2,19:41:15,3,-1,1,MY9491,56
T326/3,T332/2,19:41:51,3,-1,2,MY9278,56
C656,C654/3,19:41:57,3,-1,1,MY9211,52
M113,M94,19:42:11,3,-1,-1,MY9282,132
T342,T409,19:42:14,3,-1,-1,MY9487,48
T356/1,T358,19:42:45,3,-1,1,MX7866,92
M22,M10,19:42:55,3,-1,2,MW3430,70
T373/2,T375,19:42:55,3,-1,1,AA7562,47
M139/2,M184,19:43:26,3,-1,2,MY9491,88
T409,T368,19:43:33,3,-1,1,MY9487,54
T332/2,T325/2,19:43:36,3,-1,-1,MY9278,88
T358,T373/2,19:43:43,3,-1,2,MX7866,30
M184,M188,19:44:10,3,-1,1,MY9491,33
T375,T380,19:44:10,3,-1,3,AA7562,26
T368,T324/2,19:44:34,3,-1,1,MY9487,34
T325/2,T339/4,19:44:37,3,-1,-1,MY9278,23
T380,T379,19:44:41,3,-1,3,AA7562,10
M188,M203/2,19:44:51,3,-1,-1,MY9491,20
C654/3,C653/2,19:45:11,3,-1,2,MY9211,57
M10,M16/1,19:45:15,3,-1,2,MW3430,129
T373/2,T375,19:45:28,3,-1,2,MX7866,57
M203/2,M277,19:45:45,3,-1,-1,MY9491,41
M198,M183/2,19:46:03,3,-1,1,MY7560,198
T324/2,T327,19:46:14,3,-1,-1,MY9487,62
T375,T380,19:46:17,3,-1,3,MX7866,28
T379,T359,19:46:20,3,-1,-1,AA7562,62
T380,T379,19:46:42,3,-1,3,MX7866,13
T379,T359,19:47:16,3,-1,-1,MX7866,20
T327,T326/2,19:47:26,3,-1,-1,MY9487,31
T339/4,T408/1,19:47:30,3,-1,-1,MY9278,145
T359,T355/1,19:47:37,3,-1,-1,AA7562,65
M183/2,M140/1,19:47:37,3,-1,-1,MY7560,45
M16/1,M109,19:47:47,3,-1,2,MW3430,115
C653/2,C692,19:47:57,3,-1,1,MY9211,114
T359,T355/1,19:48:28,3,-1,1,MX7866,65
T326/2,T337,19:48:42,3,-1,1,MY9487,60
M140/1,M137/2,19:48:42,3,-1,1,MY7560,33
M277,M182/1,19:48:45,3,-1,1,MY9491,172
M198,M183/2,19:49:08,3,-1,1,MY9362,199
T337,T334,19:49:39,3,-1,1,MY9487,23
M137/2,M132/1,19:49:49,3,-1,1,MY7560,34
C692,C689/1,19:49:56,3,-1,1,MY9211,87
M109,M112,19:50:20,3,-1,1,MW3430,111
T408/1,T343,19:50:43,3,-1,-1,MY9278,158
T334,T430,19:51:27,3,-1,-1,MY9487,57
M132/1,M200,19:51:30,3,-1,-1,MY7560,23
M183/2,M140/1,19:52:24,3,-1,-1,MY9362,25
M112,M127,19:52:45,3,-1,-1,MW3430,77
T343,T316,19:52:48,3,-1,1,MY9278,94
T355/1,C688/1,19:52:52,3,-1,1,AA7562,284
M200,M201,19:52:52,3,-1,-1,MY7560,17
C689/1,T355/2,19:53:06,3,-1,1,MY9211,169
T355/1,C688/1,19:53:47,3,-1,1,MX7866,292
M127,M125,19:53:54,3,-1,1,MW3430,31
M182/1,T431,19:53:58,3,-1,1,MY9491,282
M140/1,M137/2,19:54:08,3,-1,1,MY9362,65
C688/1,C691,19:54:35,3,-1,-1,AA7562,30
C688/1,C691,19:54:45,3,-1,-1,MX7866,37
T316,T345/5,19:54:52,3,-1,-1,MY9278,115
M201,M121,19:54:55,3,-1,-1,MY7560,77
T431,T335/2,19:55:42,3,-1,1,MY9491,91
M137/2,M132/1,19:55:49,3,-1,1,MY9362,77
T355/2,T360,19:56:06,3,-1,1,MY9211,142
T345/5,T344,19:56:13,3,-1,1,MY9278,50
T335/2,T338,19:56:30,3,-1,-1,MY9491,16
M125,M136/2,19:56:36,3,-1,2,MW3430,128
T360,T376/1,19:56:50,3,-1,1,MY9211,24
M121,M119,19:56:50,3,-1,2,MY7560,44
T430,M177,19:57:07,3,-1,-1,MY9487,304
C691,C652,19:57:44,3,-1,1,AA7562,149
M136/2,M139/2,19:57:48,3,-1,1,MW3430,54
C691,C652,19:57:55,3,-1,1,MX7866,146
T338,T326/3,19:58:18,3,-1,-1,MY9491,98
M132/1,M200,19:58:18,3,-1,3,MY9362,57
C652,C655,19:58:58,3,-1,1,AA7562,29
T376/1,T363/1,19:59:02,3,-1,1,MY9211,90
C652,C655,19:59:15,3,-1,1,MX7866,43
M200,M201,19:59:19,3,-1,-1,MY9362,20
M177,M198,19:59:59,3,-1,3,MY9487,135
M139/2,M184,20:00:03,3,-1,1,MW3430,94
C655,C657,20:00:20,3,-1,1,MX7866,54
M184,M188,20:00:24,3,-1,1,MW3430,10
C655,C657,20:00:27,3,-1,1,AA7562,54
T358,T373/2,20:00:40,3,-1,1,MY9278,33
M119,M113,20:00:40,3,-1,-1,MY7560,206
M201,M121,20:00:44,3,-1,3,MY9362,37
T363/1,T374,20:00:47,3,-1,1,MY9211,44
M188,M203/2,20:01:04,3,-1,3,MW3430,26
T326/3,T332/2,20:01:08,3,-1,1,MY9491,57
C657,C686,20:01:14,3,-1,1,MX7866,30
C657,C686,20:01:28,3,-1,-1,AA7562,33
T374,T406,20:01:55,3,-1,1,MY9211,36
M203/2,M277,20:02:05,3,-1,-1,MW3430,50
T373/2,T375,20:02:05,3,-1,1,MY9278,33
M121,M119,20:02:15,3,-1,1,MY9362,53
C686,C656,20:02:35,3,-1,1,MX7866,26
C686,C656,20:02:42,3,-1,1,AA7562,33
M113,M94,20:02:55,3,-1,-1,MY7560,110
T332/2,T325/2,20:03:12,3,-1,-1,MY9491,96
M198,M183/2,20:03:15,3,-1,1,MY9487,181
T325/2,T339/4,20:03:46,3,-1,2,MY9491,16
C656,C654/3,20:03:56,3,-1,1,MX7866,50
C656,C654/3,20:04:02,3,-1,1,AA7562,54
T375,T380,20:04:29,3,-1,3,MY9278,74
M277,M182/1,20:04:50,3,-1,-1,MW3430,158
M183/2,M140/1,20:04:57,3,-1,-1,MY9487,23
M119,M113,20:05:07,3,-1,-1,MY9362,98
T380,T379,20:05:14,3,-1,3,MY9278,13
T379,T359,20:06:08,3,-1,-1,MY9278,20
T339/4,T408/1,20:06:52,3,-1,-1,MY9491,165
M140/1,M137/2,20:07:08,3,-1,1,MY9487,77
T359,T355/1,20:07:15,3,-1,1,MY9278,60
T359,T355/1,20:07:25,3,-1,1,MY9278,3
M113,M94,20:07:25,3,-1,-1,MY9362,107
M137/2,M132/1,20:08:13,3,-1,1,MY9487,37
C654/3,C653/2,20:08:16,3,-1,1,MX7866,51
M182/1,T431,20:08:43,3,-1,1,MW3430,199
T408/1,T343,20:09:27,3,-1,-1,MY9491,121
C654/3,C653/2,20:09:35,3,-1,1,AA7562,58
M132/1,M200,20:09:41,3,-1,3,MY9487,44
T431,T335/2,20:10:08,3,-1,1,MW3430,68
M200,M201,20:10:42,3,-1,-1,MY9487,20
T335/2,T338,20:10:45,3,-1,1,MW3430,13
T338,T326/3,20:11:46,3,-1,-1,MW3430,50
T343,T316,20:12:07,3,-1,1,MY9491,125
M201,M121,20:12:07,3,-1,-1,MY9487,37
T355/1,C688/1,20:12:17,3,-1,1,MY9278,264
C653/2,C692,20:12:17,3,-1,1,AA7562,121
T345/1,T322,20:12:24,3,-1,-1,MY9211,162
T326/3,T332/2,20:12:44,3,-1,1,MW3430,44
M121,M119,20:13:17,3,-1,2,MY9487,39
T316,T345/5,20:13:40,3,-1,-1,MY9491,83
C692,C689/1,20:14:21,3,-1,1,AA7562,120
C688/1,C691,20:14:33,3,-1,-1,MY9278,31
T322,T342,20:14:53,3,-1,-1,MY9211,117
T332/2,T325/2,20:14:59,3,-1,-1,MW3430,85
C689/1,T355/2,20:15:03,3,-1,-1,MX7866,116
T345/5,T344,20:15:19,3,-1,1,MY9491,67
T325/2,T339/4,20:15:56,3,-1,-1,MW3430,23
M119,M113,20:16:03,3,-1,-1,MY9487,146
T342,T409,20:16:37,3,-1,-1,MY9211,64
C689/1,T355/2,20:17:10,3,-1,-1,AA7562,144
T355/2,T360,20:17:21,3,-1,2,MX7866,122
C691,C652,20:17:45,3,-1,1,MY9278,185
M22,M10,20:17:55,3,-1,-1,MY9282,64
T339/4,T408/1,20:18:01,3,-1,-1,MW3430,108
M113,M94,20:18:08,3,-1,-1,MY9487,94
T409,T368,20:18:12,3,-1,2,MY9211,64
C652,C655,20:18:59,3,-1,1,MY9278,33
M10,M16/1,20:19:43,3,-1,2,MY9282,74
T368,T324/2,20:19:47,3,-1,1,MY9211,44
T355/2,T360,20:19:57,3,-1,2,AA7562,152
T360,T376/1,20:19:57,3,-1,2,MX7866,128
C655,C657,20:20:10,3,-1,1,MY9278,47
T358,T373/2,20:20:24,3,-1,1,MY9491,36
C657,C686,20:20:40,3,-1,-1,MY9278,23
T408/1,T343,20:21:17,3,-1,-1,MW3430,151
T360,T376/1,20:21:44,3,-1,1,AA7562,80
T324/2,T327,20:21:57,3,-1,1,MY9211,73
M16/1,M109,20:22:14,3,-1,1,MY9282,23
T376/1,T363/1,20:22:31,3,-1,-1,MX7866,144
T373/2,T375,20:22:35,3,-1,1,MY9491,38
C686,C656,20:22:52,3,-1,1,MY9278,95
T376/1,T363/1,20:23:02,3,-1,-1,AA7562,68
T327,T326/2,20:23:33,3,-1,1,MY9211,31
T375,T380,20:23:40,3,-1,1,MY9491,34
T343,T316,20:23:50,3,-1,1,MW3430,139
C656,C654/3,20:23:54,3,-1,1,MY9278,51
T380,T379,20:24:20,3,-1,1,MY9491,16
T363/1,T374,20:24:20,3,-1,1,MX7866,46
T363/1,T374,20:24:34,3,-1,1,AA7562,53
M109,M112,20:24:52,3,-1,1,MY9282,109
T374,T406,20:25:13,3,-1,1,MX7866,38
T326/2,T337,20:25:16,3,-1,1,MY9211,69
T374,T406,20:25:21,3,-1,1,AA7562,28
T316,T345/5,20:25:48,3,-1,-1,MW3430,103
T379,T359,20:25:48,3,-1,1,MY9491,69
M112,M127,20:26:11,3,-1,1,MY9282,40
T337,T334,20:26:18,3,-1,1,MY9211,23
T359,T355/1,20:26:55,3,-1,1,MY9491,61
T345/5,T344,20:27:06,3,-1,1,MW3430,54
M127,M125,20:27:38,3,-1,1,MY9282,46
T344,T356/1,20:28:10,3,-1,1,MW3430,39
T334,T430,20:28:13,3,-1,1,MY9211,63
M125,M136/2,20:29:46,3,-1,1,MY9282,106
T356/1,T358,20:29:46,3,-1,1,MW3430,55
C654/3,C653/2,20:30:00,3,-1,1,MY9278,55
M136/2,M139/2,20:30:17,3,-1,1,MY9282,23
T406,T345/1,20:30:57,3,-1,-1,AA7562,296
T358,T373/2,20:31:05,3,-1,1,MW3430,34
T355/1,C688/1,20:31:36,3,-1,2,MY9491,266
C653/2,C692,20:31:56,3,-1,1,MY9278,92
T373/2,T375,20:32:36,3,-1,2,MW3430,33
M139/2,M184,20:32:54,3,-1,1,MY9282,116
M184,M188,20:33:17,3,-1,1,MY9282,10
T345/1,T322,20:33:30,3,-1,-1,AA7562,134
C688/1,C691,20:34:07,3,-1,2,MY9491,60
C692,C689/1,20:34:14,3,-1,1,MY9278,111
T430,M177,20:34:14,3,-1,1,MY9211,333
T375,T380,20:34:21,3,-1,2,MW3430,60
M188,M203/2,20:34:34,3,-1,1,MY9282,63
T345/1,T322,20:34:38,3,-1,-1,MX7866,110
T380,T379,20:35:05,3,-1,2,MW3430,13
T322,T342,20:35:28,3,-1,-1,AA7562,107
M203/2,M277,20:35:48,3,-1,-1,MY9282,67
T379,T359,20:35:52,3,-1,-1,MW3430,43
C691,C652,20:36:42,3,-1,1,MY9491,120
T322,T342,20:36:45,3,-1,-1,MX7866,117
C689/1,T355/2,20:37:09,3,-1,-1,MY9278,154
T359,T355/1,20:37:20,3,-1,1,MW3430,78
T342,T409,20:37:23,3,-1,-1,AA7562,71
M177,M198,20:37:40,3,-1,1,MY9211,162
C652,C655,20:38:00,3,-1,1,MY9491,71
T342,T409,20:38:14,3,-1,-1,MX7866,57
M277,M182/1,20:38:30,3,-1,-1,MY9282,151
T409,T368,20:38:51,3,-1,1,AA7562,57
C655,C657,20:39:18,3,-1,-1,MY9491,43
M198,M183/2,20:39:48,3,-1,1,MY9211,118
T355/2,T360,20:39:52,3,-1,2,MY9278,124
C657,C686,20:39:59,3,-1,2,MY9491,27
T409,T368,20:39:59,3,-1,1,MX7866,84
T368,T324/2,20:39:59,3,-1,1,AA7562,41
M22,M10,20:40:56,3,-1,1,MY7560,168
