startStation,endStation,time,weekday,passengerFlow,trafficCondition,busPlate,passbyNum,weather,arrivalDuration
M95/3,M22,23:06:38,6,-1,1,MY9491,0,2,121
T338,T326/3,23:07:28,6,-1,-1,MY9211,0,2,50
T334,T430,23:07:38,6,-1,1,MY9282,0,2,50
T326/3,T332/2,23:08:29,6,-1,1,MY9211,0,2,40
T355/1,C688/1,23:08:29,6,0,1,AC3955,0,2,202
M22,M10,23:08:49,6,-1,1,MY9491,0,2,111
C688/1,C691,23:09:29,6,0,1,AC3955,0,2,30
C689/1,T355/2,23:09:29,6,-1,1,AA7864,0,2,262
T332/2,T325/2,23:09:40,6,-1,1,MY9211,0,2,50
M10,M16/1,23:10:42,6,-1,1,MY9491,0,2,82
T325/2,T339/2,23:10:52,6,-1,1,MY9211,0,2,10
C691,C652,23:11:32,6,0,1,AC3955,0,2,82
M16/1,M109,23:11:52,6,-1,1,MY9491,0,2,10
T355/2,T360,23:11:52,6,-1,1,AA7864,0,2,112
T430,M177,23:12:23,6,-1,1,MY9282,0,2,264
C652,C655,23:12:34,6,0,1,AC3955,0,2,31
T339/2,T408/1,23:12:44,6,-1,-1,MY9211,0,2,51
C655,C657,23:13:44,6,0,1,AC3955,0,2,40
T360,T376/1,23:13:44,6,-1,1,AA7864,0,2,101
M109,M112,23:14:04,6,-1,1,MY9491,0,2,101
C657,C686,23:14:15,6,0,1,AC3955,0,2,20
M112,M127,23:15:05,6,-1,1,MY9491,0,2,20
T408/1,T343,23:15:05,6,-1,-1,MY9211,0,2,131
T376/1,T363/1,23:15:35,6,-1,1,AA7864,0,2,101
C686,C656,23:15:46,6,0,1,AC3955,0,2,60
M127,M125,23:16:16,6,-1,1,MY9491,0,2,40
C656,C654/3,23:16:36,6,0,1,AC3955,0,2,40
T343,T316,23:17:06,6,-1,1,MY9211,0,2,80
M177,M183/2,23:17:17,6,-1,2,MY9282,1,2,283
M125,M136/2,23:17:27,6,-1,1,MY9491,0,2,50
T363/1,T374,23:17:27,6,-1,1,AA7864,0,2,60
M136/2,M139/2,23:17:47,6,-1,2,MY9491,0,2,10
T374,T406,23:18:07,6,-1,1,AA7864,0,2,30
C654/3,C653/2,23:18:17,6,0,1,AC3955,0,2,70
M183/2,M140/1,23:18:37,6,-1,1,MY9282,0,2,10
T316,T345/5,23:18:48,6,-1,-1,MY9211,0,2,91
M139/2,M184,23:18:58,6,-1,2,MY9491,0,2,30
M184,M188,23:19:38,6,-1,1,MY9491,0,2,10
C653/2,C692,23:19:38,6,0,3,AC3955,0,2,70
M140/1,M137/2,23:19:38,6,-1,1,MY9282,0,2,40
M137/2,M132/1,23:20:19,6,-1,1,MY9282,0,2,20
C692,C689/1,23:20:49,6,0,1,AC3955,0,2,20
M188,M203/2,23:21:29,6,-1,1,MY9491,0,2,80
M132/1,M200,23:21:29,6,-1,2,MY9282,0,2,20
T345/5,T358,23:21:39,6,-1,1,MY9211,2,2,141
T358,T373/2,23:22:34,6,-1,1,MY9211,0,2,34
T373/2,T375,23:23:25,6,-1,1,MY9211,0,2,40
C689/1,T355/2,23:23:35,6,0,1,AC3955,0,2,135
T406,T345/1,23:23:35,6,-1,-1,AA7864,0,2,317
M203/2,M182/1,23:24:26,6,-1,1,MY9491,1,2,156
M200,M119,23:24:26,6,-1,1,MY9282,2,2,166
T375,T380,23:25:36,6,-1,1,MY9211,0,2,80
T355/2,T360,23:25:47,6,0,1,AC3955,0,2,101
T380,T379,23:26:47,6,-1,1,MY9211,0,2,20
T345/1,T322,23:26:57,6,-1,-1,AA7864,0,2,171
T360,T376/1,23:27:07,6,0,1,AC3955,0,2,40
T379,T359,23:27:17,6,-1,1,MY9211,0,2,10
M119,M113,23:27:38,6,-1,-1,MY9282,0,2,111
M182/1,T431,23:27:48,6,-1,1,MY9491,0,2,192
T322,T342,23:28:38,6,-1,-1,AA7864,0,2,90
T359,T355/1,23:28:48,6,-1,1,MY9211,0,2,60
T376/1,T363/1,23:28:48,6,0,1,AC3955,0,2,90
T431,T335,23:28:59,6,-1,1,MY9491,0,2,60
M113,M94,23:29:09,6,-1,-1,MY9282,0,2,70
T335,T338,23:29:39,6,-1,1,MY9491,0,2,10
T342,T409,23:29:39,6,-1,1,AA7864,0,2,50
M94,M95/3,23:29:59,6,-1,-1,MY9282,0,2,30
T338,T326/3,23:31:00,6,-1,-1,MY9491,0,2,60
T363/1,T406,23:31:00,6,0,1,AC3955,1,2,101
T409,T368,23:31:00,6,-1,1,AA7864,0,2,50
T368,T324/2,23:31:33,6,-1,1,AA7864,0,2,23
T324/2,T327,23:33:04,6,-1,1,AA7864,0,2,60
T326/3,T325/2,23:33:14,6,-1,1,MY9491,1,2,114
T355/1,C688/1,23:33:24,6,-1,1,MY9211,0,2,245
M22,M10,23:33:45,6,-1,1,MX7769,0,2,184
T327,T326/2,23:33:45,6,-1,1,AA7864,0,2,30
T406,T345/1,23:34:15,6,0,-1,AC3955,0,2,151
T325/2,T339/2,23:34:25,6,-1,1,MY9491,0,2,40
T326/2,T337,23:35:06,6,-1,1,AA7864,0,2,50
M10,M16/1,23:35:16,6,-1,1,MX7769,0,2,70
C688/1,C691,23:35:26,6,-1,1,MY9211,0,2,60
T337,T334,23:35:36,6,-1,1,AA7864,0,2,20
T339/2,T408/1,23:36:16,6,-1,-1,MY9491,0,2,80
T345/1,T322,23:36:16,6,0,-1,AC3955,0,2,101
T334,T430,23:36:47,6,-1,1,AA7864,0,2,50
C691,C652,23:36:57,6,-1,1,MY9211,0,2,50
M16/1,M109,23:37:07,6,-1,1,MX7769,0,2,91
T322,T342,23:37:37,6,0,-1,AC3955,0,2,71
T408/1,T343,23:37:58,6,-1,-1,MY9491,0,2,91
C652,C655,23:37:58,6,-1,1,MY9211,0,2,30
M109,M112,23:38:18,6,-1,1,MX7769,0,2,50
M112,M127,23:38:58,6,-1,1,MX7769,0,2,20
C655,C657,23:39:08,6,-1,1,MY9211,0,2,40
T342,T409,23:39:08,6,0,1,AC3955,0,2,40
M127,M125,23:39:59,6,-1,1,MX7769,0,2,40
T343,T316,23:39:59,6,-1,1,MY9491,0,2,90
C657,C686,23:39:59,6,-1,1,MY9211,0,2,20
T409,T368,23:40:09,6,0,-1,AC3955,0,2,50
T368,T324/2,23:40:39,6,0,-1,AC3955,0,2,20
C686,C656,23:41:20,6,-1,-1,MY9211,0,2,30
T316,T345/5,23:41:34,6,-1,-1,MY9491,0,2,85
M125,M139/2,23:41:45,6,-1,-1,MX7769,1,2,75
T324/2,T327,23:42:05,6,0,-1,AC3955,0,2,55
C656,C654/3,23:42:15,6,-1,-1,MY9211,0,2,40
M139/2,M184,23:42:35,6,-1,-1,MX7769,0,2,30
M184,M188,23:42:55,6,-1,-1,MX7769,0,2,10
T327,T326/2,23:42:55,6,0,-1,AC3955,0,2,20
T345/5,T344,23:43:16,6,-1,-1,MY9491,0,2,90
M188,M203/2,23:43:56,6,-1,-1,MX7769,0,2,10
T344,T356/1,23:43:56,6,-1,-1,MY9491,0,2,30
T326/2,T337,23:43:56,6,0,-1,AC3955,0,2,50
M203/2,M277,23:44:47,6,-1,-1,MX7769,0,2,30
T337,T334,23:44:47,6,0,-1,AC3955,0,2,20
C654/3,C692,23:44:57,6,-1,-1,MY9211,1,2,131
T356/1,T358,23:45:27,6,-1,1,MY9491,0,2,80
C692,C689/1,23:45:37,6,-1,1,MY9211,0,2,30
T358,T373/2,23:46:18,6,-1,1,MY9491,0,2,30
M277,M182/1,23:46:48,6,-1,1,MX7769,0,2,111
T373/2,T375,23:47:18,6,-1,1,MY9491,0,2,40
C689/1,T355/2,23:47:38,6,-1,1,MY9211,0,2,101
T375,T380,23:48:19,6,-1,1,MY9491,0,2,30
T355/2,T360,23:49:40,6,-1,1,MY9211,0,2,101
T379,T359,23:50:00,6,-1,1,MY9491,0,2,30
T334,M177,23:50:00,6,0,1,AC3955,1,2,303
T430,M200,23:51:12,6,-1,3,AA7864,6,2,855
M182/1,T335,23:51:22,6,-1,1,MX7769,1,2,264
T359,T355/1,23:51:22,6,-1,1,MY9491,0,2,61
M200,M201,23:52:25,6,-1,-1,AA7864,0,2,62
T338,T326/3,23:52:35,6,-1,-1,MX7769,0,2,50
T360,T363/1,23:53:05,6,-1,1,MY9211,1,2,195
M177,M198,23:53:15,6,0,1,AC3955,0,2,133
M201,M121,23:53:15,6,-1,1,AA7864,0,2,20
T363/1,T374,23:53:56,6,-1,1,MY9211,0,2,30
T326/3,T325/2,23:54:26,6,-1,1,MX7769,1,2,90
T374,T406,23:54:26,6,-1,1,MY9211,0,2,20
M121,M119,23:54:26,6,-1,1,AA7864,0,2,60
M198,M183/2,23:54:36,6,0,2,AC3955,0,2,70
T325/2,T339/2,23:55:07,6,-1,1,MX7769,0,2,20
T355/1,C688/1,23:55:07,6,-1,1,MY9491,0,2,212
M119,M113,23:55:37,6,-1,-1,AA7864,0,2,50
M183/2,M140/1,23:55:47,6,0,1,AC3955,0,2,10
C688/1,C691,23:56:17,6,-1,1,MY9491,0,2,40
T339/2,T408/1,23:56:28,6,-1,-1,MX7769,0,2,50
M113,M94,23:56:48,6,-1,-1,AA7864,0,2,50
M140/1,M137/2,23:57:48,6,0,1,AC3955,0,2,70
C691,C652,23:57:58,6,-1,1,MY9491,0,2,70
T408/1,T343,23:58:09,6,-1,-1,MX7769,0,2,80
M94,M95/3,23:58:09,6,-1,-1,AA7864,0,2,40
T406,T345/1,23:58:19,6,-1,-1,MY9211,0,2,222
M137/2,M132/1,23:58:49,6,0,1,AC3955,0,2,10
C652,C655,23:58:59,6,-1,1,MY9491,0,2,30
C655,C657,23:59:50,6,-1,1,MY9491,0,2,40
M132/1,M200,23:59:50,6,0,2,AC3955,0,2,20
T343,T316,0:00:00,0,-1,1,MX7769,0,2,90
C657,C686,0:00:52,0,-1,1,MY9491,0,2,31
M200,M201,0:00:52,0,0,-1,AC3955,0,2,20
T345/1,T322,0:01:33,0,-1,-1,MY9211,0,2,113
T316,T345/5,0:01:43,0,-1,1,MX7769,0,2,93
M201,M121,0:01:43,0,0,1,AC3955,0,2,21
C686,C656,0:01:53,0,-1,1,MY9491,0,2,20
M121,M119,0:02:44,0,0,1,AC3955,0,2,30
C656,C654/3,0:03:04,0,-1,1,MY9491,0,2,60
T322,T342,0:03:04,0,-1,-1,MY9211,0,2,80
T345/5,T356/1,0:03:35,0,-1,1,MX7769,1,2,80
M119,M113,0:03:55,0,0,-1,AC3955,0,2,40
T342,T409,0:04:25,0,-1,1,MY9211,0,2,60
T356/1,T358,0:05:06,0,-1,1,MX7769,0,2,60
M113,M94,0:05:16,0,0,-1,AC3955,0,2,60
T409,T368,0:05:26,0,-1,1,MY9211,0,2,50
T358,T373/2,0:06:06,0,-1,1,MX7769,0,2,30
T368,T324/2,0:06:06,0,-1,1,MY9211,0,2,30
T373/2,T375,0:06:36,0,-1,1,MX7769,0,2,20
M94,M95/3,0:06:47,0,-1,-1,AC3955,0,2,40
C654/3,C653/2,0:07:17,0,-1,1,MY9491,0,2,222
T324/2,T327,0:07:17,0,-1,1,MY9211,0,2,40
T327,T326/2,0:08:18,0,-1,1,MY9211,0,2,20
T375,T380,0:08:38,0,-1,1,MX7769,0,2,60
T380,T379,0:08:58,0,-1,1,MX7769,0,2,10
C653/2,C692,0:09:08,0,-1,3,MY9491,0,2,101
T326/2,T337,0:09:28,0,-1,1,MY9211,0,2,50
T379,T359,0:10:09,0,-1,1,MX7769,0,2,50
T337,T334,0:10:09,0,-1,1,MY9211,0,2,10
C692,C689/1,0:10:19,0,-1,1,MY9491,0,2,50
T359,T355/1,0:11:09,0,-1,1,MX7769,0,2,40
T334,T430,0:11:30,0,-1,1,MY9211,0,2,50
C689/1,T355/2,0:12:31,0,-1,1,MY9491,0,2,112
T355/2,T360,0:14:23,0,-1,1,MY9491,0,2,102
T355/1,C688/1,0:15:24,0,-1,1,MX7769,0,2,214
T430,M177,0:16:14,0,-1,1,MY9211,0,2,274
T360,T376/1,0:16:25,0,-1,1,MY9491,0,2,111
C688/1,C691,0:17:15,0,-1,1,MX7769,0,2,80
T376/1,T363/1,0:17:25,0,-1,1,MY9491,0,2,50
T363/1,T374,0:18:27,0,-1,1,MY9491,0,2,40
M177,M198,0:18:37,0,-1,1,MY9211,0,2,132
C691,C652,0:19:07,0,-1,1,MX7769,0,2,70
T374,T406,0:19:07,0,-1,1,MY9491,0,2,30
C652,C655,0:19:58,0,-1,1,MX7769,0,2,30
M198,M183/2,0:19:58,0,-1,2,MY9211,0,2,70
C655,C657,0:20:58,0,-1,1,MX7769,0,2,50
M183/2,M140/1,0:20:58,0,-1,1,MY9211,0,2,10
C657,C686,0:21:39,0,-1,1,MX7769,0,2,30
M140/1,M137/2,0:21:59,0,-1,1,MY9211,0,2,40
C686,C656,0:22:29,0,-1,1,MX7769,0,2,20
M137/2,M132/1,0:23:00,0,-1,1,MY9211,0,2,30
C656,C654/3,0:23:30,0,-1,1,MX7769,0,2,50
M132/1,M200,0:24:00,0,-1,2,MY9211,0,2,20
M200,M201,0:25:03,0,-1,-1,MY9211,0,2,10
T406,T345/1,0:25:13,0,-1,-1,MY9491,0,2,356
M201,M121,0:26:14,0,-1,1,MY9211,0,2,50
T345/1,T322,0:27:25,0,-1,-1,MY9491,0,2,111
M121,M119,0:27:25,0,-1,1,MY9211,0,2,60
C654/3,C689/1,0:27:35,0,-1,1,MX7769,2,2,214
M119,M113,0:29:06,0,-1,-1,MY9211,0,2,80
T322,T342,0:29:26,0,-1,-1,MY9491,0,2,90
C689/1,T355/2,0:29:36,0,-1,1,MX7769,0,2,101
T342,T409,0:30:17,0,-1,1,MY9491,0,2,41
M113,M94,0:30:28,0,-1,-1,MY9211,0,2,51
M94,M95/3,0:31:08,0,-1,-1,MY9211,0,2,20
T355/2,T360,0:31:28,0,-1,1,MX7769,0,2,102
T409,T368,0:31:28,0,-1,1,MY9491,0,2,60
T368,T324/2,0:32:09,0,-1,1,MY9491,0,2,30
T360,T376/1,0:32:19,0,-1,1,MX7769,0,2,30
T324/2,T327,0:33:19,0,-1,1,MY9491,0,2,50
T376/1,T363/1,0:34:00,0,-1,1,MX7769,0,2,80
T327,T337,0:34:51,0,-1,1,MY9491,1,2,81
T363/1,T374,0:35:11,0,-1,1,MX7769,0,2,40
T337,T334,0:35:21,0,-1,1,MY9491,0,2,20
T334,T430,0:36:33,0,-1,1,MY9491,0,2,40
T374,T345/1,0:38:35,0,-1,-1,MX7769,1,2,193
T345/1,T322,0:40:36,0,-1,-1,MX7769,0,2,101
T430,M177,0:41:17,0,-1,1,MY9491,0,2,273
T322,T342,0:42:07,0,-1,-1,MX7769,0,2,80
T342,T409,0:43:08,0,-1,1,MX7769,0,2,40
M177,M198,0:43:28,0,-1,1,MY9491,0,2,121
T409,T324/2,0:44:49,0,-1,1,MX7769,1,2,80
M198,M183/2,0:45:19,0,-1,2,MY9491,0,2,101
T324/2,T327,0:45:49,0,-1,1,MX7769,0,2,50
T327,T326/2,0:46:31,0,-1,1,MX7769,0,2,21
M183/2,M140/1,0:46:31,0,-1,1,MY9491,0,2,11
T326/2,T337,0:47:32,0,-1,1,MX7769,0,2,50
M140/1,M137/2,0:47:32,0,-1,1,MY9491,0,2,30
T337,T334,0:48:02,0,-1,1,MX7769,0,2,20
M137/2,M132/1,0:48:22,0,-1,1,MY9491,0,2,20
T334,T430,0:48:52,0,-1,1,MX7769,0,2,40
M132/1,M200,0:50:03,0,-1,2,MY9491,0,2,40
M200,M201,0:50:44,0,-1,-1,MY9491,0,2,10
M201,M121,0:51:34,0,-1,1,MY9491,0,2,20
M121,M119,0:52:35,0,-1,1,MY9491,0,2,30
T430,M177,0:53:46,0,-1,1,MX7769,0,2,272
M119,M113,0:55:06,0,-1,-1,MY9491,0,2,121
M177,M198,0:56:07,0,-1,1,MX7769,0,2,131
M113,M94,0:56:17,0,-1,-1,MY9491,0,2,60
M94,M95/3,0:56:47,0,-1,-1,MY9491,0,2,20
M198,M183/2,0:56:57,0,-1,1,MX7769,0,2,40
M183/2,M140/1,0:57:48,0,-1,1,MX7769,0,2,10
M140/1,M137/2,0:58:28,0,-1,1,MX7769,0,2,30
M137/2,M132/1,0:59:20,0,-1,1,MX7769,0,2,30
M132/1,M200,1:00:23,0,-1,2,MX7769,0,2,20
M200,M201,1:00:53,0,-1,-1,MX7769,0,2,10
M201,M121,1:02:04,0,-1,1,MX7769,0,2,30
M121,M119,1:03:05,0,-1,1,MX7769,0,2,30
M119,M113,1:04:37,0,-1,-1,MX7769,0,2,61
M113,M94,1:05:37,0,-1,-1,MX7769,0,2,30
M94,M95/3,1:06:48,0,-1,-1,MX7769,0,2,40
M95/3,M22,6:00:48,0,-1,1,AA7864,0,2,70
M22,M10,6:02:29,0,-1,1,AA7864,0,2,50
M10,M16/1,6:04:22,0,-1,1,AA7864,0,2,50
M16/1,M109,6:05:23,0,-1,1,AA7864,0,2,10
M109,M112,6:08:56,0,-1,2,AA7864,0,2,171
M112,M127,6:09:57,0,-1,1,AA7864,0,2,20
M127,M125,6:10:47,0,-1,1,AA7864,0,2,10
M125,M136/2,6:11:53,0,-1,1,AA7864,0,2,10
M136/2,M139/2,6:12:23,0,-1,2,AA7864,0,2,20
M139/2,M184,6:14:25,0,-1,2,AA7864,0,2,80
M184,M188,6:15:15,0,-1,1,AA7864,0,2,10
M188,M203/2,6:15:45,0,-1,1,AA7864,0,2,20
M203/2,M277,6:16:46,0,-1,-1,AA7864,0,2,40
M277,M182/1,6:18:57,0,-1,1,AA7864,0,2,121
M22,M10,6:21:39,0,-1,1,MX7866,0,2,50
M10,M16/1,6:23:10,0,-1,2,MX7866,0,2,80
M182/1,T335,6:23:33,0,-1,1,AA7864,1,2,265
M16/1,M109,6:24:44,0,-1,1,MX7866,0,2,20
T338,T326/3,6:25:04,0,-1,-1,AA7864,0,2,50
T326/3,T332/2,6:26:05,0,-1,1,AA7864,0,2,30
T332/2,T325/2,6:27:26,0,-1,1,AA7864,0,2,40
T325/2,T339/2,6:27:46,0,-1,1,AA7864,0,2,10
M109,M112,6:28:06,0,-1,1,MX7866,0,2,171
T339/2,T408/1,6:29:27,0,-1,-1,AA7864,0,2,70
M112,M127,6:30:38,0,-1,1,MX7866,0,2,30
T408/1,T343,6:31:38,0,-1,-1,AA7864,0,2,90
M127,M125,6:31:58,0,-1,1,MX7866,0,2,50
C656,C654/3,6:32:19,0,-1,1,MY7560,0,2,60
M125,M136/2,6:32:59,0,-1,1,MX7866,0,2,30
M136/2,M139/2,6:33:29,0,-1,1,MX7866,0,2,20
T343,T316,6:33:39,0,-1,1,AA7864,0,2,90
C654/3,C653/2,6:33:39,0,-1,1,MY7560,0,2,60
M139/2,M184,6:35:15,0,-1,1,MX7866,0,2,40
T316,T345/5,6:35:35,0,-1,1,AA7864,0,2,105
M184,M188,6:36:05,0,-1,1,MX7866,0,2,20
T345/5,T344,6:37:16,0,-1,1,AA7864,0,2,70
C653/2,C689/1,6:37:16,0,-1,1,MY7560,1,2,206
M188,M203/2,6:37:26,0,-1,1,MX7866,0,2,10
T344,T356/1,6:38:16,0,-1,1,AA7864,0,2,30
M203/2,M277,6:38:37,0,-1,-1,MX7866,0,2,30
C689/1,T355/2,6:39:27,0,-1,1,MY7560,0,2,101
T356/1,T358,6:39:47,0,-1,1,AA7864,0,2,60
T358,T373/2,6:40:28,0,-1,1,AA7864,0,2,30
M277,M182/1,6:40:48,0,-1,1,MX7866,0,2,121
T373/2,T375,6:40:48,0,-1,1,AA7864,0,2,10
M95/3,M22,6:41:28,0,-1,1,MY9362,0,2,80
T355/2,T360,6:41:39,0,-1,1,MY7560,0,2,90
T375,T380,6:42:19,0,-1,1,AA7864,0,2,50
T380,T379,6:42:59,0,-1,1,AA7864,0,2,10
T379,T359,6:43:20,0,-1,1,AA7864,0,2,10
T360,T376/1,6:43:20,0,-1,1,MY7560,0,2,90
M22,M10,6:44:10,0,-1,1,MY9362,0,2,80
T376/1,T363/1,6:44:10,0,-1,1,MY7560,0,2,40
T359,T355/1,6:44:33,0,-1,1,AA7864,0,2,63
M182/1,T431,6:44:53,0,-1,1,MX7866,0,2,204
T363/1,T374,6:44:53,0,-1,1,MY7560,0,2,20
T374,T406,6:45:33,0,-1,1,MY7560,0,2,30
M10,M16/1,6:46:24,0,-1,2,MY9362,0,2,101
T431,T338,6:47:25,0,-1,1,MX7866,1,2,111
M16/1,M109,6:47:45,0,-1,1,MY9362,0,2,20
T355/1,C688/1,6:47:55,0,-1,1,AA7864,0,2,192
C655,C653/2,6:48:05,0,-1,1,MY9491,4,2,30
C688/1,C691,6:48:56,0,-1,1,AA7864,0,2,30
T338,T332/2,6:50:06,0,-1,1,MX7866,1,2,151
C691,C652,6:50:27,0,-1,1,AA7864,0,2,50
M109,M112,6:51:27,0,-1,2,MY9362,0,2,171
T332/2,T325/2,6:51:27,0,-1,1,MX7866,0,2,70
C652,C655,6:51:27,0,-1,1,AA7864,0,2,30
C653/2,C689/1,6:51:27,0,-1,1,MY9491,1,2,192
T325/2,T339/2,6:51:47,0,-1,1,MX7866,0,2,10
C655,C657,6:52:08,0,-1,1,AA7864,0,2,30
T406,T345/1,6:52:08,0,-1,-1,MY7560,0,2,374
C657,C686,6:52:48,0,-1,1,AA7864,0,2,30
M112,M127,6:53:09,0,-1,1,MY9362,0,2,30
C686,C656,6:53:49,0,-1,1,AA7864,0,2,40
C689/1,T355/2,6:53:59,0,-1,1,MY9491,0,2,141
T345/1,T322,6:53:59,0,-1,-1,MY7560,0,2,81
M127,M125,6:54:19,0,-1,1,MY9362,0,2,30
C656,C654/3,6:54:50,0,-1,1,AA7864,0,2,50
T322,T342,6:55:43,0,-1,-1,MY7560,0,2,73
T339/2,T343,6:55:53,0,-1,-1,MX7866,1,2,214
C654/3,C653/2,6:56:03,0,-1,1,AA7864,0,2,42
T355/2,T376/1,6:56:23,0,-1,1,MY9491,1,2,123
M125,M136/2,6:56:34,0,-1,1,MY9362,0,2,84
T342,T409,6:56:54,0,-1,1,MY7560,0,2,31
M136/2,M139/2,6:57:25,0,-1,2,MY9362,0,2,20
C653/2,C692,6:57:35,0,-1,2,AA7864,0,2,71
T343,T316,6:57:55,0,-1,1,MX7866,0,2,92
T409,T368,6:57:55,0,-1,1,MY7560,0,2,50
T376/1,T363/1,6:58:36,0,-1,1,MY9491,0,2,101
T368,T324/2,6:59:06,0,-1,1,MY7560,0,2,40
M139/2,M184,6:59:16,0,-1,2,MY9362,0,2,60
T363/1,T374,6:59:26,0,-1,1,MY9491,0,2,20
T324/2,T327,6:59:57,0,-1,1,MY7560,0,2,40
T316,T345/5,7:00:07,0,-1,1,MX7866,0,2,101
M184,M188,7:00:27,0,-1,1,MY9362,0,2,10
T374,T406,7:00:27,0,-1,1,MY9491,0,2,30
M95/3,M22,7:00:47,0,-1,1,MY9487,0,2,30
C689/1,T355/2,7:01:07,0,-1,1,AA7864,0,2,192
M188,M203/2,7:01:38,0,-1,1,MY9362,0,2,10
T327,T337,7:01:38,0,-1,1,MY7560,1,2,70
T345/5,T356/1,7:02:08,0,-1,1,MX7866,1,2,101
T337,T334,7:02:38,0,-1,1,MY7560,0,2,50
T355/2,T360,7:02:59,0,-1,1,AA7864,0,2,101
M203/2,M277,7:03:19,0,-1,-1,MY9362,0,2,60
M22,M10,7:03:29,0,-1,1,MY9487,0,2,101
T356/1,T358,7:03:59,0,-1,1,MX7866,0,2,101
T334,T430,7:03:59,0,-1,1,MY7560,0,2,60
M10,M16/1,7:05:23,0,-1,1,MY9487,0,2,83
T358,T375,7:05:23,0,-1,1,MX7866,1,2,62
T360,T363/1,7:05:53,0,-1,1,AA7864,1,2,164
M277,M182/1,7:06:03,0,-1,1,MY9362,0,2,153
T406,T345/1,7:06:13,0,-1,-1,MY9491,0,2,336
T375,T380,7:06:44,0,-1,1,MX7866,0,2,60
M16/1,M109,7:07:14,0,-1,1,MY9487,0,2,20
T380,T379,7:07:14,0,-1,1,MX7866,0,2,10
T363/1,T406,7:07:24,0,-1,1,AA7864,1,2,80
T379,T359,7:07:44,0,-1,1,MX7866,0,2,20
T345/1,T322,7:08:04,0,-1,-1,MY9491,0,2,90
T359,T355/1,7:08:55,0,-1,1,MX7866,0,2,60
T430,M177,7:08:55,0,-1,1,MY7560,0,2,275
T322,T342,7:09:56,0,-1,-1,MY9491,0,2,80
M182/1,T431,7:10:06,0,-1,1,MY9362,0,2,202
M109,M112,7:10:26,0,-1,1,MY9487,0,2,141
M112,M127,7:11:06,0,-1,1,MY9487,0,2,30
T342,T409,7:11:16,0,-1,1,MY9491,0,2,60
M177,M198,7:11:27,0,-1,1,MY7560,0,2,121
T431,T335,7:11:37,0,-1,1,MY9362,0,2,80
M127,M125,7:12:17,0,-1,1,MY9487,0,2,30
T335,T338,7:12:27,0,-1,1,MY9362,0,2,10
T406,T345/1,7:13:18,0,-1,-1,AA7864,0,2,343
T409,T324/2,7:13:18,0,-1,1,MY9491,1,2,90
T355/1,C688/1,7:13:28,0,-1,2,MX7866,0,2,242
T338,T326/3,7:13:58,0,-1,-1,MY9362,0,2,60
M125,M136/2,7:14:08,0,-1,1,MY9487,0,2,60
M198,M183/2,7:14:18,0,-1,1,MY7560,0,2,161
M136/2,M139/2,7:14:49,0,-1,1,MY9487,0,2,10
T324/2,T327,7:14:49,0,-1,1,MY9491,0,2,60
T326/3,T332/2,7:15:09,0,-1,1,MY9362,0,2,40
T345/1,T322,7:15:19,0,-1,-1,AA7864,0,2,91
T327,T326/2,7:15:30,0,-1,1,MY9491,0,2,30
M183/2,M140/1,7:15:30,0,-1,1,MY7560,0,2,10
T332/2,T325/2,7:16:44,0,-1,1,MY9362,0,2,64
T326/2,T337,7:16:44,0,-1,1,MY9491,0,2,64
M139/2,M184,7:16:54,0,-1,2,MY9487,0,2,74
T322,T342,7:16:54,0,-1,-1,AA7864,0,2,84
C688/1,C655,7:17:04,0,-1,1,MX7866,2,2,186
T337,T334,7:17:25,0,-1,1,MY9491,0,2,30
T325/2,T339/2,7:17:45,0,-1,1,MY9362,0,2,20
T342,T409,7:17:45,0,-1,1,AA7864,0,2,40
M140/1,M137/2,7:17:55,0,-1,1,MY7560,0,2,91
C655,C657,7:18:25,0,-1,1,MX7866,0,2,50
T334,T430,7:18:25,0,-1,1,MY9491,0,2,40
T409,T368,7:18:35,0,-1,1,AA7864,0,2,40
M137/2,M132/1,7:18:46,0,-1,1,MY7560,0,2,40
C657,C686,7:18:56,0,-1,1,MX7866,0,2,20
M188,M203/2,7:19:16,0,-1,1,MY9487,0,2,60
T368,T324/2,7:19:26,0,-1,1,AA7864,0,2,40
T339/2,T408/1,7:19:47,0,-1,-1,MY9362,0,2,91
M203/2,M277,7:19:57,0,-1,-1,MY9487,0,2,30
C686,C656,7:20:17,0,-1,1,MX7866,0,2,30
M132/1,M200,7:20:17,0,-1,1,MY7560,0,2,30
T324/2,T327,7:20:47,0,-1,1,AA7864,0,2,50
M200,M201,7:21:07,0,-1,-1,MY7560,0,2,10
C656,C654/3,7:21:38,0,-1,1,MX7866,0,2,50
T327,T326/2,7:21:38,0,-1,1,AA7864,0,2,20
M95/3,M22,7:21:58,0,-1,1,MY9211,0,2,141
M277,M182/1,7:22:08,0,-1,1,MY9487,0,2,121
M201,M121,7:22:39,0,-1,1,MY7560,0,2,80
T408/1,T343,7:22:49,0,-1,-1,MY9362,0,2,151
T430,M177,7:22:59,0,-1,1,MY9491,0,2,263
T326/2,T334,7:23:29,0,-1,1,AA7864,1,2,80
C654/3,C653/2,7:24:50,0,-1,1,MX7866,0,2,50
T334,T430,7:24:50,0,-1,1,AA7864,0,2,50
T343,T316,7:25:20,0,-1,1,MY9362,0,2,101
M177,M198,7:25:44,0,-1,2,MY9491,0,2,135
